Country Name,Country Code,Indicator Name,Indicator Code,Region,Region_Code,Income Group,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Seychelles,SYC,Rural population growth (annual %),SP.RUR.TOTL.ZG,Sub-Saharan Africa,SSF,High income,0.734632928,0.726391942,0.752639214,0.783937651,0.853884401,1.025161631,1.188396097,1.356620554,1.525923981,1.689941928,1.283392552,0.961496164,1.71633158,1.699800252,0.597312638,-0.232552491,2.678426082,-1.459844481,-0.768809436,0.046837831,1.565015436,0.016982666,1.714870602,-0.162287332,2.211026647,-3.243399208,0.337292825,1.119334353,0.95157656,0.919266375
Seychelles,SYC,Urban population,SP.URB.TOTL,Sub-Saharan Africa,SSF,High income,33448,33672,33906,34171,34481,34870,35343,35901,36549,37291,37913,38443,39297,40183,40663,40828,42230,41931,41944,42325,43385,43811,45021,45431,46967,46004,46726,47855,48953,50061
Seychelles,SYC,Urban population (% of total),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa,SSF,High income,49.277,49.262,49.247,49.246,49.258,49.283,49.322,49.375,49.441,49.52,49.613,49.72,49.84,49.973,50.12,50.28,50.454,50.641,50.841,51.055,51.282,51.522,51.775,52.041,52.319,52.611,52.915,53.231,53.559,53.887
Seychelles,SYC,Urban population growth (annual %),SP.URB.GROW,Sub-Saharan Africa,SSF,High income,0.67495869,0.667463741,0.692535841,0.778534126,0.903111656,1.121841299,1.347349224,1.566479733,1.788867578,2.009818463,1.654205052,1.388256357,2.197155532,2.229584053,1.187456745,0.404953248,3.37627484,-0.710545877,0.03099851,0.904253275,2.473583123,0.977116816,2.724412018,0.906564383,3.325053603,-2.071687821,1.55724057,2.387485072,2.268504848,2.238160771
Sierra Leone,SLE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Sub-Saharan Africa,SSF,Low income,190,190,190,230,200,190,150,180,180,200,230,220,190,170,160,170,230,300,310,320,340,400,470,490,470,500,520,730,770,630
Sierra Leone,SLE,Rural population,SP.RUR.TOTL,Sub-Saharan Africa,SSF,Low income,2415390,2483288,2548097,2597665,2624003,2624615,2604262,2571720,2539241,2516488,2504249,2501908,2515424,2551557,2614041,2706540,2825358,2958169,3088071,3203015,3298191,3376774,3443142,3504818,3567139,3630610,3693275,3755140,3816028,3875653
Sierra Leone,SLE,Rural population (% of total population),SP.RUR.TOTL.ZS,Sub-Saharan Africa,SSF,Low income,67.675,67.445,67.213,66.981,66.748,66.515,66.28,66.045,65.808,65.571,65.333,65.095,64.856,64.616,64.374,64.133,63.891,63.648,63.404,63.16,62.904,62.636,62.355,62.063,61.759,61.443,61.115,60.774,60.422,60.058
Sierra Leone,SLE,Rural population growth (annual %),SP.RUR.TOTL.ZG,Sub-Saharan Africa,SSF,Low income,2.446520106,2.772272377,2.576331754,1.926615853,1.008804978,0.023320425,-0.77848849,-1.257439797,-1.270971827,-0.900093878,-0.487538951,-0.09352484,0.538773703,1.426238326,2.419353878,3.477376653,4.296401585,4.593541362,4.297612827,3.65459296,2.928158262,2.354667951,1.946361075,1.775416671,1.762528062,1.76368043,1.711292007,1.661196984,1.608452294,1.550407365
Sierra Leone,SLE,Urban population,SP.URB.TOTL,Sub-Saharan Africa,SSF,Low income,1153712,1198657,1242981,1280546,1307205,1321284,1324920,1322171,1319318,1321319,1328804,1341564,1363051,1397243,1446668,1513658,1596796,1689532,1782396,1868256,1945023,2014334,2078696,2142376,2208763,2278298,2349882,2423719,2499599,2577531
Sierra Leone,SLE,Urban population (% of total),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa,SSF,Low income,32.325,32.555,32.787,33.019,33.252,33.485,33.72,33.955,34.192,34.429,34.667,34.905,35.144,35.384,35.626,35.867,36.109,36.352,36.596,36.84,37.096,37.364,37.645,37.937,38.241,38.557,38.885,39.226,39.578,39.942
Sierra Leone,SLE,Urban population growth (annual %),SP.URB.GROW,Sub-Saharan Africa,SSF,Low income,3.949881081,3.821719318,3.631076342,2.977402267,2.060472061,1.071272099,0.274808918,-0.207699772,-0.216014612,0.15155437,0.564880944,0.955680799,1.588947194,2.477543984,3.476197179,4.526625672,5.346988374,5.645244595,5.350695908,4.70468488,4.026842681,3.501481748,3.145215437,3.017471946,3.051713681,3.099604266,3.093644115,3.093802327,3.082718161,3.070164499
Singapore,SGP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,East Asia & Pacific,EAS,High income,7320,8070,9300,10300,11450,12980,15320,17760,20780,23610,25640,27750,24010,23410,23670,21990,21760,23110,25650,28370,32080,35660,36680,37080,44790,48530,51300,54470,55330,52090
Singapore,SGP,Rural population,SP.RUR.TOTL,East Asia & Pacific,EAS,High income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,Rural population (% of total population),SP.RUR.TOTL.ZS,East Asia & Pacific,EAS,High income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,Rural population growth (annual %),SP.RUR.TOTL.ZG,East Asia & Pacific,EAS,High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Urban population,SP.URB.TOTL,East Asia & Pacific,EAS,High income,2733373,2774789,2846108,2930901,3047132,3135083,3230698,3313471,3419048,3524506,3670704,3796038,3927213,3958723,4027887,4138012,4175950,4114826,4166664,4265762,4401365,4588599,4839396,4987573,5076732,5183688,5312437,5399162,5469724,5535002
Singapore,SGP,Urban population (% of total),SP.URB.TOTL.IN.ZS,East Asia & Pacific,EAS,High income,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Singapore,SGP,Urban population growth (annual %),SP.URB.GROW,East Asia & Pacific,EAS,High income,-0.094490557,1.503833058,2.537773867,2.935743735,3.889093607,2.845482865,3.004256395,2.529806747,3.136586932,3.037813485,4.064318468,3.357442195,3.397212277,0.799148451,1.732042233,2.697355843,0.912639806,-1.474532842,1.251916673,2.350511289,3.129389156,4.166002864,5.321517083,3.015949915,1.771832879,2.084902456,2.45339033,1.619308099,1.298440178,1.186376937
South Africa,ZAF,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Sub-Saharan Africa,SSF,Upper middle income,2360,2670,3290,3580,3390,3320,3320,3500,3680,3850,3870,3780,3370,3230,3140,2900,2710,2970,3780,5050,5690,5980,6040,5910,6250,7050,7640,7400,6790,6050
South Africa,ZAF,Rural population,SP.RUR.TOTL,Sub-Saharan Africa,SSF,Upper middle income,16091160,16321964,16536408,16726192,16882976,17048822,17230705,17417446,17608751,17805077,18013311,18232970,18465190,18709918,18967960,19145920,19134557.07,19128979.23,19126116.97,19127357.72,19131773.32,19139356.01,19149610.56,19164514.52,19182611.58,19204421.08,19229451.68,19261965.14,19300018.34,19344286.37
South Africa,ZAF,Rural population (% of total population),SP.RUR.TOTL.ZS,Sub-Saharan Africa,SSF,Upper middle income,50.095,49.561,49.028,48.495,47.963,47.446,46.962,46.479,45.996,45.514,45.033,44.551,44.07,43.589,43.109,42.632,42.102,41.554,41.007,40.464,39.923,39.384,38.846,38.313,37.782,37.254,36.728,36.212,35.702,35.199
South Africa,ZAF,Rural population growth (annual %),SP.RUR.TOTL.ZG,Sub-Saharan Africa,SSF,Upper middle income,1.506566357,1.424163256,1.305281008,1.141137851,0.932990292,0.977533349,1.061185627,1.077938088,1.09236468,1.108764697,1.162734325,1.212050909,1.26558443,1.31664196,1.369748235,0.933839815,-0.059366723,-0.029154854,-0.014964065,0.006487006,0.023082589,0.039626159,0.053564008,0.077798781,0.094385479,0.11362953,0.130252809,0.168938819,0.197361272,0.229105187
South Africa,ZAF,Urban population,SP.URB.TOTL,Sub-Saharan Africa,SSF,Upper middle income,16030130,16611117,17192090,17764357,18317024,18884286,19460034,20056350,20674472,21314923,21986936,22693093,23434493,24213567,25032040,25763818,26313539,26905047,27514986,28142705,28789909,29457425,30146612,30856403,31589214,32345537,33126929,33930251,34758629,35612634
South Africa,ZAF,Urban population (% of total),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa,SSF,Upper middle income,49.905,50.439,50.972,51.505,52.037,52.554,53.038,53.521,54.004,54.486,54.967,55.449,55.93,56.411,56.891,57.368,57.898,58.446,58.993,59.536,60.077,60.616,61.154,61.687,62.218,62.746,63.272,63.788,64.298,64.801
South Africa,ZAF,Urban population growth (annual %),SP.URB.GROW,Sub-Saharan Africa,SSF,Upper middle income,3.638694597,3.560209363,3.437722431,3.274463973,3.063686658,3.049924703,3.003267626,3.018298791,3.035389065,3.050773524,3.104102107,3.161214626,3.214839177,3.270409908,3.324350841,2.881450022,2.111249306,2.223029223,2.241691187,2.255737188,2.273677022,2.292105676,2.312654482,2.327173611,2.347145172,2.36603184,2.387046496,2.396045978,2.412088138,2.427260481
Spain,ESP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Europe & Central Asia,ECS,High income,5410,7120,9430,10720,12220,13720,15660,15090,14580,14970,15740,16020,15650,15660,15900,15580,15580,18060,22120,25930,27970,29920,32440,32770,32130,31140,29850,29540,29380,28520
Spain,ESP,Rural population,SP.RUR.TOTL,Europe & Central Asia,ECS,High income,9848162,9784028,9717678,9648991,9576244,9529164,9528623,9526159,9519599,9509601,9499241,9492258,9493345,9510038,9557682,9641647,9722744,9796815,9862593,9925418,9988509,10067486,10120932,10102486,10041047,9968815,9868179,9730070,9595978,9479075
Spain,ESP,Rural population (% of total population),SP.RUR.TOTL.ZS,Europe & Central Asia,ECS,High income,25.556,25.327,25.1,24.874,24.649,24.472,24.39,24.308,24.226,24.144,24.062,23.981,23.9,23.819,23.738,23.657,23.467,23.222,22.978,22.737,22.498,22.26,22.024,21.79,21.558,21.327,21.098,20.871,20.645,20.421
Spain,ESP,Rural population growth (annual %),SP.RUR.TOTL.ZG,Europe & Central Asia,ECS,High income,-0.596279551,-0.653357859,-0.680455915,-0.709335075,-0.7567902,-0.492845746,-0.005677469,-0.025862275,-0.068886733,-0.105080623,-0.109001916,-0.073538169,0.011450782,0.175684554,0.49973567,0.874671561,0.837593851,0.758944969,0.669178293,0.634982577,0.633639072,0.787569086,0.529473135,-0.182422231,-0.610014048,-0.721967135,-1.01463824,-1.409424753,-1.387703806,-1.225731469
Spain,ESP,Urban population,SP.URB.TOTL,Europe & Central Asia,ECS,High income,28687455,28846792,28998171,29142482,29274191,29409885,29539122,29663241,29775368,29877416,29978945,30090155,30227763,30416230,30705534,31114354,31708814,32390830,33059302,33727737,34408810,35159317,35833174,36260460,36535850,36773882,36904876,36889975,36884904,36939194
Spain,ESP,Urban population (% of total),SP.URB.TOTL.IN.ZS,Europe & Central Asia,ECS,High income,74.444,74.673,74.9,75.126,75.351,75.528,75.61,75.692,75.774,75.856,75.938,76.019,76.1,76.181,76.262,76.343,76.533,76.778,77.022,77.263,77.502,77.74,77.976,78.21,78.442,78.673,78.902,79.129,79.355,79.579
Albania,ALB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Europe & Central Asia,ECS,Upper middle income,720,760,760,790,680,420,300,320,400,660,920,830,900,1010,1170,1330,1410,1690,2150,2670,3090,3480,4050,4280,4360,4390,4360,4480,4450,4290
Albania,ALB,Rural population,SP.RUR.TOTL,Europe & Central Asia,ECS,Upper middle income,1954134,1985256,2014614,2060783,2089320,2067878,2037549,2007405,1977318,1947385,1917515,1887867,1858316,1828925,1799636,1761589,1723790,1684768,1645111,1604189,1561661,1517619,1473922,1432259,1393502,1358072,1324543,1292399,1261373,1230583
Albania,ALB,Rural population (% of total population),SP.RUR.TOTL.ZS,Europe & Central Asia,ECS,Upper middle income,64.65,64.381,64.112,63.842,63.572,63.3,62.751,62.201,61.646,61.089,60.527,59.965,59.399,58.831,58.259,57.565,56.499,55.427,54.349,53.269,52.185,51.098,50.009,48.924,47.837,46.753,45.67,44.617,43.591,42.593
Albania,ALB,Rural population growth (annual %),SP.RUR.TOTL.ZG,Europe & Central Asia,ECS,Upper middle income,1.521078917,1.580074453,1.467974069,2.26583939,1.375264651,-1.031569348,-1.477534579,-1.490477174,-1.510146215,-1.525393407,-1.545737004,-1.558245659,-1.577691905,-1.594233873,-1.614394032,-2.136817959,-2.169088757,-2.289748621,-2.382000972,-2.518952622,-2.686833451,-2.860733909,-2.921578419,-2.867395703,-2.743291493,-2.57539563,-2.499855259,-2.456731307,-2.429937098,-2.47127694
Albania,ALB,Urban population,SP.URB.TOTL,Europe & Central Asia,ECS,Upper middle income,1068501,1098349,1127722,1167160,1197222,1198912,1209490,1219882,1230218,1240399,1250518,1260414,1270214,1279853,1289391,1298584,1327220,1354848,1381828,1407298,1430886,1452398,1473392,1495260,1519519,1546708,1575704,1604253,1632281,1658584
Albania,ALB,Urban population (% of total),SP.URB.TOTL.IN.ZS,Europe & Central Asia,ECS,Upper middle income,35.35,35.619,35.888,36.158,36.428,36.7,37.249,37.799,38.354,38.911,39.473,40.035,40.601,41.169,41.741,42.435,43.501,44.573,45.651,46.731,47.815,48.902,49.991,51.076,52.163,53.247,54.33,55.383,56.409,57.407
Albania,ALB,Urban population growth (annual %),SP.URB.GROW,Europe & Central Asia,ECS,Upper middle income,2.691391059,2.755141155,2.639152558,3.437377879,2.543042545,0.141060582,0.87843043,0.85553496,0.84372567,0.82417126,0.812476342,0.788237295,0.774515179,0.755983737,0.742478629,0.710442618,2.181208904,2.060274182,1.971798937,1.826429357,1.662227897,1.49221507,1.435124211,1.473287913,1.609373264,1.773496394,1.857335519,1.795607114,1.732019541,1.598580321
Algeria,DZA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Middle East & North Africa,MEA,Upper middle income,2590,2810,2750,2540,2360,1990,1890,1720,1610,1550,1510,1500,1530,1530,1590,1660,1720,1920,2240,2710,3100,3590,4200,4280,4470,4590,5200,5520,5490,4870
Algeria,DZA,Rural population,SP.RUR.TOTL,Middle East & North Africa,MEA,Upper middle income,11885589,12025436,12170084,12300991,12415909,12514765,12596454,12659569,12700794,12718759,12713562,12689129,12646535,12577981,12498722,12411205,12315979,12218055,12122355,12032995,11949625,11872458,11801993,11745606,11702382,11672743,11654894,11642953,11630075,11611580
Algeria,DZA,Rural population (% of total population),SP.RUR.TOTL.ZS,Middle East & North Africa,MEA,Upper middle income,51.14,50.278,49.489,48.702,47.915,47.129,46.343,45.561,44.781,44.003,43.226,42.456,41.687,40.882,40.081,39.288,38.499,37.716,36.939,36.17,35.407,34.652,33.903,33.178,32.474,31.791,31.13,30.49,29.871,29.273
Algeria,DZA,Rural population growth (annual %),SP.RUR.TOTL.ZG,Middle East & North Africa,MEA,Upper middle income,1.219767948,1.169741528,1.195673606,1.069901904,0.929880592,0.793051308,0.650619854,0.499802613,0.325113929,0.141347906,-0.040869255,-0.192365506,-0.336237804,-0.543551906,-0.632134646,-0.702670547,-0.770216865,-0.798274919,-0.786350708,-0.739880876,-0.69525628,-0.647863328,-0.595284833,-0.478920231,-0.368680238,-0.253594502,-0.153028817,-0.102507335,-0.110668894,-0.159153932
Algeria,DZA,Urban population,SP.URB.TOTL,Middle East & North Africa,MEA,Upper middle income,11355687,11892453,12421409,12956680,13496455,14039512,14584467,15126408,15661221,16185541,16698277,17198588,17690345,18188570,18684936,19179115,19674408,20176831,20694870,21234892,21799703,22389513,23009066,23656184,24333777,25044389,25784533,26543182,27304259,28054939
Algeria,DZA,Urban population (% of total),SP.URB.TOTL.IN.ZS,Middle East & North Africa,MEA,Upper middle income,48.86,49.722,50.511,51.298,52.085,52.871,53.657,54.439,55.219,55.997,56.774,57.544,58.313,59.118,59.919,60.712,61.501,62.284,63.061,63.83,64.593,65.348,66.097,66.822,67.526,68.209,68.87,69.51,70.129,70.727
Algeria,DZA,Urban population growth (annual %),SP.URB.GROW,Middle East & North Africa,MEA,Upper middle income,4.791444485,4.618532154,4.351751888,4.218996914,4.08155731,3.944858179,3.80814181,3.648503224,3.474556638,3.293065596,3.118722762,2.952174698,2.81917231,2.777436429,2.692426291,2.610428885,2.549677833,2.521626102,2.535087755,2.575983434,2.625066804,2.669633374,2.729563258,2.77362485,2.824082452,2.878442523,2.912500561,2.899810018,2.826978113,2.712199755
Antigua and Barbuda,ATG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latin America & Caribbean,LCN,High income,3130,3960,5050,5430,5740,6160,6370,6810,7180,6920,7130,7620,7730,8000,8620,8890,9290,10140,10990,11920,13400,14750,14990,13420,12620,12370,12850,13030,13320,13390
Antigua and Barbuda,ATG,Rural population,SP.RUR.TOTL,Latin America & Caribbean,LCN,High income,41927,41148,40485,40065,39975,40278,41178,42353,43701,45137,46650,48236,49826,51335,52702,53906,55141,56257,57336,58440,59590,60763,61959,63155,64344,65526,66682,67810,68911,69990
Antigua and Barbuda,ATG,Rural population (% of total population),SP.RUR.TOTL.ZS,Latin America & Caribbean,LCN,High income,64.898,64.817,64.736,64.655,64.574,64.535,64.915,65.291,65.666,66.039,66.41,66.779,67.145,67.51,67.873,68.26,68.901,69.535,70.163,70.781,71.393,71.997,72.594,73.181,73.761,74.333,74.865,75.357,75.81,76.227
Antigua and Barbuda,ATG,Rural population growth (annual %),SP.RUR.TOTL.ZG,Latin America & Caribbean,LCN,High income,-1.873718385,-1.875468754,-1.624378813,-1.042839991,-0.224887651,0.755115546,2.209871897,2.813512369,3.133172829,3.233132414,3.297061802,3.343270295,3.24313059,2.983584461,2.628062474,2.258838348,2.265175211,2.00369367,1.899822091,1.907188819,1.948718788,1.949327634,1.949182488,1.911914625,1.865166738,1.820332084,1.748804099,1.677462526,1.610614025,1.553655776
Antigua and Barbuda,ATG,Urban population,SP.URB.TOTL,Latin America & Caribbean,LCN,High income,22678,22336,22053,21902,21931,22134,22256,22515,22849,23212,23595,23996,24380,24706,24946,25066,24889,24647,24382,24125,23877,23634,23391,23145,22889,22626,22387,22175,21989,21828
Antigua and Barbuda,ATG,Urban population (% of total),SP.URB.TOTL.IN.ZS,Latin America & Caribbean,LCN,High income,35.102,35.183,35.264,35.345,35.426,35.465,35.085,34.709,34.334,33.961,33.59,33.221,32.855,32.49,32.127,31.74,31.099,30.465,29.837,29.219,28.607,28.003,27.406,26.819,26.239,25.667,25.135,24.643,24.19,23.773
Antigua and Barbuda,ATG,Urban population growth (annual %),SP.URB.GROW,Latin America & Caribbean,LCN,High income,-1.51418586,-1.519556497,-1.275107952,-0.687069021,0.132320417,0.921372682,0.549674734,1.157011857,1.472559895,1.576203362,1.636543885,1.685232461,1.587597426,1.328300506,0.966735959,0.479885749,-0.708640739,-0.977074957,-1.081003409,-1.059650792,-1.033299473,-1.022929927,-1.033502022,-1.057255851,-1.112232867,-1.155675831,-1.061925426,-0.951490505,-0.842319988,-0.734877899
Argentina,ARG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latin America & Caribbean,LCN,Upper middle income,3010,3600,3900,2910,3170,3950,6280,7070,7540,7330,7700,8110,7990,7540,7440,6960,3930,3550,3560,4600,5500,6530,7680,7790,9240,10710,11870,12850,12330,12460
Argentina,ARG,Rural population,SP.RUR.TOTL,Latin America & Caribbean,LCN,Upper middle income,4491272,4434889,4377289,4319123,4260103,4206334,4192758,4177905,4160797,4141987,4120726,4097972,4073916,4048877,4023698,3998587,3971193,3942045,3911994,3881667,3850649,3819124,3787011,3755515,3724075,3693603,3664389,3636174,3608603,3581448
Argentina,ARG,Rural population (% of total population),SP.RUR.TOTL.ZS,Latin America & Caribbean,LCN,Upper middle income,14.555,14.157,13.767,13.387,13.016,12.672,12.458,12.248,12.04,11.836,11.634,11.436,11.241,11.048,10.858,10.671,10.481,10.29,10.101,9.916,9.734,9.555,9.378,9.205,9.034,8.867,8.705,8.548,8.396,8.249
